journey_date,train_number,train_name,train_type,season,day_of_week,is_weekend,month,source_code,destination_code,direction,station_code,station_index,total_stops,stops_remaining,distance_km,total_distance_km,remaining_distance_km,distance_to_next_km,progress_ratio,scheduled_departure_hour,scheduled_arrival_minutes,scheduled_elapsed_minutes,cumulative_halt_minutes,halt_minutes,delay_current_minutes,current_speed_kmh,delay_next_minutes,data_source,sim_seed
2026-02-08,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,6,1,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,33.7,90.4,33.7,SYNTHETIC_DEMO,42
2026-02-09,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,0,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,19.1,80.9,14.9,SYNTHETIC_DEMO,42
2026-02-09,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,0,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,14.9,67.8,14.6,SYNTHETIC_DEMO,42
2026-02-09,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,0,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,14.6,78.7,12.1,SYNTHETIC_DEMO,42
2026-02-09,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,0,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,12.1,88.3,12.1,SYNTHETIC_DEMO,42
2026-02-10,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,1,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,23.8,86.5,19.8,SYNTHETIC_DEMO,42
2026-02-10,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,1,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,19.8,89.1,18.8,SYNTHETIC_DEMO,42
2026-02-10,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,1,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,18.8,104.3,18.6,SYNTHETIC_DEMO,42
2026-02-10,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,1,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,18.6,84.5,18.6,SYNTHETIC_DEMO,42
2026-02-11,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,2,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,18.0,81.6,16.3,SYNTHETIC_DEMO,42
2026-02-11,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,2,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,16.3,87.0,42.8,SYNTHETIC_DEMO,42
2026-02-11,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,2,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,42.8,73.3,39.9,SYNTHETIC_DEMO,42
2026-02-11,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,2,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,39.9,84.2,39.9,SYNTHETIC_DEMO,42
2026-02-12,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,3,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,28.7,93.1,33.8,SYNTHETIC_DEMO,42
2026-02-12,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,3,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,33.8,95.4,31.3,SYNTHETIC_DEMO,42
2026-02-12,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,3,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,31.3,114.8,35.4,SYNTHETIC_DEMO,42
2026-02-12,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,3,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,35.4,99.5,35.4,SYNTHETIC_DEMO,42
2026-02-13,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,4,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,24.0,69.3,22.9,SYNTHETIC_DEMO,42
2026-02-13,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,4,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,22.9,79.0,22.1,SYNTHETIC_DEMO,42
2026-02-13,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,4,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,22.1,99.7,21.7,SYNTHETIC_DEMO,42
2026-02-13,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,4,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,21.7,96.2,21.7,SYNTHETIC_DEMO,42
2026-02-14,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,5,1,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,39.3,76.6,35.4,SYNTHETIC_DEMO,42
2026-02-14,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,5,1,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,35.4,118.5,28.9,SYNTHETIC_DEMO,42
2026-02-14,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,5,1,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,28.9,71.4,25.7,SYNTHETIC_DEMO,42
2026-02-14,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,5,1,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,25.7,106.3,25.7,SYNTHETIC_DEMO,42
2026-02-15,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,6,1,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,22.0,112.6,31.8,SYNTHETIC_DEMO,42
2026-02-15,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,6,1,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,31.8,68.6,27.7,SYNTHETIC_DEMO,42
2026-02-15,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,6,1,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,27.7,84.7,23.5,SYNTHETIC_DEMO,42
2026-02-15,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,6,1,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,23.5,83.1,23.5,SYNTHETIC_DEMO,42
2026-02-16,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,0,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,19.0,90.2,16.1,SYNTHETIC_DEMO,42
2026-02-16,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,0,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,16.1,65.9,15.3,SYNTHETIC_DEMO,42
2026-02-16,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,0,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,15.3,83.2,13.0,SYNTHETIC_DEMO,42
2026-02-16,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,0,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,13.0,86.2,13.0,SYNTHETIC_DEMO,42
2026-02-17,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,1,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,20.4,98.6,20.0,SYNTHETIC_DEMO,42
2026-02-17,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,1,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,20.0,80.6,19.1,SYNTHETIC_DEMO,42
2026-02-17,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,1,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,19.1,95.2,17.9,SYNTHETIC_DEMO,42
2026-02-17,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,1,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,17.9,91.9,17.9,SYNTHETIC_DEMO,42
2026-02-18,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,2,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,23.7,100.4,33.1,SYNTHETIC_DEMO,42
2026-02-18,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,2,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,33.1,72.2,30.8,SYNTHETIC_DEMO,42
2026-02-18,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,2,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,30.8,107.7,32.3,SYNTHETIC_DEMO,42
2026-02-18,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,2,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,32.3,134.2,32.3,SYNTHETIC_DEMO,42
2026-02-19,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,3,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,20.2,86.4,18.6,SYNTHETIC_DEMO,42
2026-02-19,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,3,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,18.6,101.8,16.8,SYNTHETIC_DEMO,42
2026-02-19,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,3,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,16.8,92.8,16.7,SYNTHETIC_DEMO,42
2026-02-19,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,3,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,16.7,91.5,16.7,SYNTHETIC_DEMO,42
2026-02-20,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,4,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,33.3,81.6,33.8,SYNTHETIC_DEMO,42
2026-02-20,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,4,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,33.8,68.9,22.1,SYNTHETIC_DEMO,42
2026-02-20,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,4,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,22.1,65.8,23.1,SYNTHETIC_DEMO,42
2026-02-20,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,4,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,23.1,84.4,23.1,SYNTHETIC_DEMO,42
2026-02-21,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,5,1,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,38.8,89.0,32.7,SYNTHETIC_DEMO,42
2026-02-21,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,5,1,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,32.7,87.7,30.1,SYNTHETIC_DEMO,42
2026-02-21,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,5,1,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,30.1,111.8,48.6,SYNTHETIC_DEMO,42
2026-02-21,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,5,1,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,48.6,106.8,48.6,SYNTHETIC_DEMO,42
2026-02-22,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,6,1,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,44.8,96.2,36.9,SYNTHETIC_DEMO,42
2026-02-22,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,6,1,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,36.9,65.5,28.4,SYNTHETIC_DEMO,42
2026-02-22,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,6,1,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,28.4,92.8,25.4,SYNTHETIC_DEMO,42
2026-02-22,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,6,1,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,25.4,91.4,25.4,SYNTHETIC_DEMO,42
2026-02-23,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,0,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,19.0,87.3,17.6,SYNTHETIC_DEMO,42
2026-02-23,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,0,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,17.6,103.3,18.7,SYNTHETIC_DEMO,42
2026-02-23,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,0,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,18.7,103.1,19.8,SYNTHETIC_DEMO,42
2026-02-23,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,0,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,19.8,105.1,19.8,SYNTHETIC_DEMO,42
2026-02-24,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,1,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,21.8,94.6,27.2,SYNTHETIC_DEMO,42
2026-02-24,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,1,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,27.2,97.8,27.5,SYNTHETIC_DEMO,42
2026-02-24,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,1,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,27.5,65.6,24.0,SYNTHETIC_DEMO,42
2026-02-24,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,1,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,24.0,63.2,24.0,SYNTHETIC_DEMO,42
2026-02-25,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,2,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,32.9,91.1,31.2,SYNTHETIC_DEMO,42
2026-02-25,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,2,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,31.2,74.1,26.1,SYNTHETIC_DEMO,42
2026-02-25,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,2,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,26.1,103.1,24.9,SYNTHETIC_DEMO,42
2026-02-25,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,2,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,24.9,90.2,24.9,SYNTHETIC_DEMO,42
2026-02-26,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,3,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,27.9,112.8,16.0,SYNTHETIC_DEMO,42
2026-02-26,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,3,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,16.0,87.2,5.3,SYNTHETIC_DEMO,42
2026-02-26,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,3,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,5.3,94.6,6.4,SYNTHETIC_DEMO,42
2026-02-26,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,3,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,6.4,90.4,6.4,SYNTHETIC_DEMO,42
2026-02-27,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,4,0,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,35.0,76.1,33.8,SYNTHETIC_DEMO,42
2026-02-27,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,4,0,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,33.8,68.5,28.4,SYNTHETIC_DEMO,42
2026-02-27,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,4,0,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,28.4,111.5,26.9,SYNTHETIC_DEMO,42
2026-02-27,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,4,0,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,26.9,59.6,26.9,SYNTHETIC_DEMO,42
2026-02-28,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,5,1,2,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,30.1,93.8,37.9,SYNTHETIC_DEMO,42
2026-02-28,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,5,1,2,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,37.9,99.0,37.0,SYNTHETIC_DEMO,42
2026-02-28,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,5,1,2,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,37.0,74.3,30.3,SYNTHETIC_DEMO,42
2026-02-28,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,winter,5,1,2,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,30.3,82.6,30.3,SYNTHETIC_DEMO,42
2026-03-01,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,6,1,3,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,27.0,91.0,26.8,SYNTHETIC_DEMO,42
2026-03-01,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,6,1,3,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,26.8,98.9,24.7,SYNTHETIC_DEMO,42
2026-03-01,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,6,1,3,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,24.7,90.7,38.3,SYNTHETIC_DEMO,42
2026-03-01,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,6,1,3,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,38.3,60.1,38.3,SYNTHETIC_DEMO,42
2026-03-02,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,0,0,3,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,23.5,108.9,25.5,SYNTHETIC_DEMO,42
2026-03-02,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,0,0,3,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,25.5,94.4,20.6,SYNTHETIC_DEMO,42
2026-03-02,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,0,0,3,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,20.6,69.9,20.3,SYNTHETIC_DEMO,42
2026-03-02,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,0,0,3,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,20.3,70.6,20.3,SYNTHETIC_DEMO,42
2026-03-03,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,1,0,3,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,22.0,104.6,19.2,SYNTHETIC_DEMO,42
2026-03-03,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,1,0,3,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,19.2,93.2,17.4,SYNTHETIC_DEMO,42
2026-03-03,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,1,0,3,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,17.4,96.4,14.6,SYNTHETIC_DEMO,42
2026-03-03,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,1,0,3,PPI,RKMP,DOWN,RKMP,3,4,0,146.0,146.0,0.0,0.0,1.0,5.666666666666667,500.0,160.0,7.0,0.0,14.6,114.5,14.6,SYNTHETIC_DEMO,42
2026-03-04,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,2,0,3,PPI,RKMP,DOWN,PPI,0,4,3,0.0,146.0,146.0,62.0,0.0,5.666666666666667,340.0,0.0,0.0,0.0,37.6,105.2,36.4,SYNTHETIC_DEMO,42
2026-03-04,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,2,0,3,PPI,RKMP,DOWN,GAR,1,4,2,62.0,146.0,84.0,70.0,0.4246575342465753,5.666666666666667,378.0,38.0,0.0,2.0,36.4,49.0,29.5,SYNTHETIC_DEMO,42
2026-03-04,12062,Rani Kamalapati Jan Shatabdi,Shatabdi,summer,2,0,3,PPI,RKMP,DOWN,BPL,2,4,1,132.0,146.0,14.0,14.0,0.9041095890410958,5.666666666666667,475.0,135.0,2.0,5.0,29.5,95.9,23.4,SYNTHETIC_DEMO,42
